state,pollster,sponsors,pollster_rating_id,fte_grade,sample_size,methodology,start_date,end_date,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,notes,url,stage,answer,candidate_name,candidate_party,pct
North Carolina,SurveyUSA,Civitas Institute,325,A,2113,Online,8/1/19,8/5/19,FALSE,,,FALSE,FALSE,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Sanders,Bernard Sanders,DEM,47
North Carolina,SurveyUSA,Civitas Institute,325,A,2113,Online,8/1/19,8/5/19,FALSE,,,FALSE,FALSE,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43
North Carolina,SurveyUSA,Civitas Institute,325,A,2113,Online,8/1/19,8/5/19,FALSE,,,FALSE,FALSE,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Winfrey,Oprah Winfrey,DEM,45
North Carolina,SurveyUSA,Civitas Institute,325,A,2113,Online,8/1/19,8/5/19,FALSE,,,FALSE,FALSE,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43
North Carolina,SurveyUSA,Civitas Institute,325,A,2113,Online,8/1/19,8/5/19,FALSE,,,FALSE,FALSE,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Obama,Michelle Obama,DEM,50
North Carolina,SurveyUSA,Civitas Institute,325,A,2113,Online,8/1/19,8/5/19,FALSE,,,FALSE,FALSE,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Trump,Donald Trump,REP,43
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Biden,Joseph R. Biden Jr.,DEM,41.2
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.2
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Warren,Elizabeth Warren,DEM,37.4
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,38.8
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Harris,Kamala D. Harris,DEM,35.4
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,38.5
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Sanders,Bernard Sanders,DEM,42.2
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.7
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Buttigieg,Pete Buttigieg,DEM,31.2
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.5
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,O'Rourke,Beto O'Rourke,DEM,43
Texas,University of Texas at Tyler,,458,B/C,1261,Online,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Trump,Donald Trump,REP,37.3
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Biden,Joseph R. Biden Jr.,DEM,44
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,45
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Sanders,Bernard Sanders,DEM,44
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,46
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Harris,Kamala D. Harris,DEM,41
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,47
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Warren,Elizabeth Warren,DEM,43
North Carolina,Harper Polling,Civitas Institute,132,B/C,500,Live Phone,8/1/19,8/4/19,FALSE,,,FALSE,FALSE,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Trump,Donald Trump,REP,46
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Biden,Joseph R. Biden Jr.,DEM,50.8
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,49.2
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Sanders,Bernard Sanders,DEM,50.6
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,49.4
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,O'Rourke,Beto O'Rourke,DEM,48.1
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,51.9
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Buttigieg,Pete Buttigieg,DEM,48
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,52
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Warren,Elizabeth Warren,DEM,47.6
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,52.4
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Castro,Julián Castro,DEM,47.2
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,52.8
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Harris,Kamala D. Harris,DEM,46.2
Texas,Emerson College,Dallas Morning News,88,A-,1033,IVR/Online,8/1/19,8/3/19,FALSE,,,FALSE,FALSE,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Trump,Donald Trump,REP,53.8
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Biden,Joseph R. Biden Jr.,DEM,54
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Trump,Donald Trump,REP,41
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Sanders,Bernard Sanders,DEM,50
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Trump,Donald Trump,REP,45
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Warren,Elizabeth Warren,DEM,49
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Trump,Donald Trump,REP,45
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Harris,Kamala D. Harris,DEM,47
,IBD/TIPP,,144,A/B,856,Live Phone,7/25/19,8/1/19,FALSE,,,FALSE,FALSE,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Trump,Donald Trump,REP,45
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Biden,Joseph R. Biden Jr.,DEM,51.9
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Trump,Donald Trump,REP,30.7
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Sanders,Bernard Sanders,DEM,54.2
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Trump,Donald Trump,REP,32.1
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Harris,Kamala D. Harris,DEM,46.5
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Trump,Donald Trump,REP,33.3
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Warren,Elizabeth Warren,DEM,47.5
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Trump,Donald Trump,REP,32.6
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Buttigieg,Pete Buttigieg,DEM,43.9
Washington,Zogby Interactive/JZ Analytics,24/7 Wall St.,395,C+,1265,Online,7/22/19,8/1/19,FALSE,,,FALSE,FALSE,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Trump,Donald Trump,REP,32.1
,Rasmussen Reports/Pulse Opinion Research,,277,C+,5000,IVR/Online,7/21/19,8/1/19,FALSE,,,FALSE,FALSE,fielded from July 21-25 and July 28-August 1,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_aug02,general,Sanders,Bernard Sanders,DEM,46
,Rasmussen Reports/Pulse Opinion Research,,277,C+,5000,IVR/Online,7/21/19,8/1/19,FALSE,,,FALSE,FALSE,fielded from July 21-25 and July 28-August 1,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_aug02,general,Trump,Donald Trump,REP,45
,Claster Consulting,Making Every Vote Count,515,,832,Online,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://static1.squarespace.com/static/5a7b7d95b7411c2b69bd666f/t/5d5ad1473379c5000132696e/1566232904195/MEVC+National+Poll+Aug+2019.pdf,general,Biden,Joseph R. Biden Jr.,DEM,47
,Claster Consulting,Making Every Vote Count,515,,832,Online,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://static1.squarespace.com/static/5a7b7d95b7411c2b69bd666f/t/5d5ad1473379c5000132696e/1566232904195/MEVC+National+Poll+Aug+2019.pdf,general,Trump,Donald Trump,REP,41
Maine,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-ME.doi.10.26419-2Fres.00335.004.pdf,general,Biden,Joseph R. Biden Jr.,DEM,50
Maine,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-ME.doi.10.26419-2Fres.00335.004.pdf,general,Trump,Donald Trump,REP,44
Arizona,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-AZ.doi.10.26419-2Fres.00335.001.pdf,general,Biden,Joseph R. Biden Jr.,DEM,50
Arizona,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-AZ.doi.10.26419-2Fres.00335.001.pdf,general,Trump,Donald Trump,REP,45
Colorado,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-CO.doi.10.26419-2Fres.00335.002.pdf,general,Biden,Joseph R. Biden Jr.,DEM,51
Colorado,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-CO.doi.10.26419-2Fres.00335.002.pdf,general,Trump,Donald Trump,REP,42
Kentucky,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-KY.doi.10.26419-2Fres.00335.003.pdf,general,Biden,Joseph R. Biden Jr.,DEM,41
Kentucky,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-KY.doi.10.26419-2Fres.00335.003.pdf,general,Trump,Donald Trump,REP,53
North Carolina,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-NC.doi.10.26419-2Fres.00335.005.pdf,general,Biden,Joseph R. Biden Jr.,DEM,49
North Carolina,"Fabrizio, Lee & Associates",AARP,90,B/C,600,Live Phone,7/29/19,7/31/19,FALSE,,,FALSE,FALSE,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-NC.doi.10.26419-2Fres.00335.005.pdf,general,Trump,Donald Trump,REP,45
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Biden,Joseph R. Biden Jr.,DEM,51.3
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Trump,Donald Trump,REP,48.7
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Sanders,Bernard Sanders,DEM,51.2
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Trump,Donald Trump,REP,48.8
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Harris,Kamala D. Harris,DEM,48.4
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Trump,Donald Trump,REP,51.6
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Warren,Elizabeth Warren,DEM,50.2
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Trump,Donald Trump,REP,49.8
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Buttigieg,Pete Buttigieg,DEM,48.1
,Emerson College,,88,A-,1233,IVR/Online,7/27/19,7/29/19,FALSE,,,FALSE,FALSE,,https://emersonpolling.reportablenews.com/pr/july-national-poll-biden-extends-support-while-bernie-bounces-back,general,Trump,Donald Trump,REP,51.9
,GQR Research (GQRR),,126,B,1700,Live Phone,7/18/19,7/28/19,FALSE,,,FALSE,FALSE,,https://democracycorps.com/wp-content/uploads/2019/08/Dcorps_July-National-Poll-072819-FQ-1.pdf,general,Biden,Joseph R. Biden Jr.,DEM,49
,GQR Research (GQRR),,126,B,1700,Live Phone,7/18/19,7/28/19,FALSE,,,FALSE,FALSE,,https://democracycorps.com/wp-content/uploads/2019/08/Dcorps_July-National-Poll-072819-FQ-1.pdf,general,Trump,Donald Trump,REP,41
